"NBa7we src","d4r55","RfnDt","eaLgGf src","hCCjke src","hCCjke src 2","hCCjke src 3","hCCjke src 4","hCCjke src 5","rsqaWe","wiI7pd","w8nwRe","dSlJg src","znYl0","dSlJg src 2","znYl0 2","RfnDt 2"
"https://lh3.googleusercontent.com/a/AAcHTtfGuPoE12GMPL8jR8_aN_4YGBZp74EH5hvFrQYUhEqj=w36-h36-p-rp-mo-br100","Gigi Twain","3 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 years ago","Delicious food love their pork carnitas rice bowl or salad bowl.  Decent price.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share",""
"https://lh3.googleusercontent.com/a-/AD_cMMS5P8NMqVgsgLa3Oa_ldzYMIyvnB-cSAT0NzCAwB6lIPmz2=w36-h36-p-rp-mo-ba5-br100","Laura Baumgras-Pearce","· 312 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","They are fast!  Food was great.  Restroom was clean.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a-/AD_cMMSrJXCbGtTcpx3rh8eMjYlJx4USA2lBAEzkr43VUbLLTcE=w36-h36-p-rp-mo-br100","Srikar Ketharaju","5 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","they made my burrito in under a minute these guys are mad impressive","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share",""
"https://lh3.googleusercontent.com/a-/AD_cMMQZwfYm93wXdxCN0CYv6O-C8XoYTtKT9h2WSjatGAWLuPGq=w36-h36-p-rp-mo-br100","Desmond Andrews","2 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","4 years ago","Much smaller portion sizes than every other chipotle I’ve been to. Consistently, every time","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share",""
"https://lh3.googleusercontent.com/a-/AD_cMMTuNkujGPrDByXomOoT1XtfCou0tgJXUBIka3tAUsqeEr5L=w36-h36-p-rp-mo-ba4-br100","Tim Ostrander Jr","· 101 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 years ago","Love me some.chipotle.  the ala carte tacos are my favorite as three is too much but two is just right.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a-/AD_cMMSqdqD8WZexCvPeTHWSvwue8-Qtrk-MN2xCdmCsubB2tOGs=w36-h36-p-rp-mo-ba2-br100","Kevin Kirchman","· 8 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 years ago","The food is always good, but the serving size varies order by order.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a/AAcHTtcEIkCDt13oX9vFxIrtcmEnd3XaGmrVpzUmVeasB0w=w36-h36-p-rp-mo-ba4-br100","Patrick Hasse","· 285 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Friendly staff, food was made quickly and correctly.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a-/AD_cMMTICh2GzY2HecPkNicF2JPByaVZOQXzZJBSa8lAadr7GyE=w36-h36-p-rp-mo-ba3-br100","Josh Furstoss","· 36 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 years ago","Probably the most efficient chipotle in the world

Clears lines of 40+ people in lunch rushes in minutes …","More","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a-/AD_cMMR5uBZSBhmoex4woiZ3gDmg7_usqfTxm8kSmUOrecB7Jg5R=w36-h36-p-rp-mo-ba5-br100","P Dydula","· 182 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","5 years ago","Decent Chipotle location, quick lunch service despite long lines. Are reasonable with meat and guac portions.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a/AAcHTtcZ9MzwNV4CrWHAfXEIznAoQAqjkwU7u7mLW1m1SSKS=w36-h36-p-rp-mo-br100","Thomas Maloney","11 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","6 years ago","Ran out of chicken and rice at the same time, didnt start making it until it was pretty much out....waited 20 min when i was one of the only people there","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share",""
"https://lh3.googleusercontent.com/a/AAcHTtfsPxVFGrefj9s3562XfN4BTF4hLJbQ1IpoX8MYuFNr=w36-h36-p-rp-mo-br100","Simmons","6 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","6 years ago","The service, food and workers were all great. I recommend anyone go there.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share",""
"https://lh3.googleusercontent.com/a-/AD_cMMR8oGsalUsLC2HvG-aEcLI3I07ivb6hQ1NalIWHLca-HLU=w36-h36-p-rp-mo-ba4-br100","Constantin","· 136 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","6 years ago","As always at Chipotle: great food for an affordable price. This Chipotle was very clean and not crowded.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a/AAcHTteM6nr93mNsMg57GvlfqNhbQYf-YuhP5eu2gBwZAom0=w36-h36-p-rp-mo-br100","Tristan P","1 review","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","3 months ago","Its just low quality","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share",""
"https://lh3.googleusercontent.com/a/AAcHTtcXfri0IfeysJ7DPdX01Xb8Y66j8yVbApuYOo2rwmaj=w36-h36-p-rp-mo-br100","Jacob W","5 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","a year ago","Burrito was not well made and fell apart, carnitas was straight up unseasoned","More","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share",""
"https://lh3.googleusercontent.com/a-/AD_cMMT74nmQJyYJ2BOjp4GD7N0Y9mUgmI8wtKBYkJJIdQMBQqbe=w36-h36-p-rp-mo-ba4-br100","John Mahoney","· 127 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","6 years ago","It seems like Chipotle is going down hill. I just don't think the food is as high quality as it used to be.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a-/AD_cMMSWGdM5GrdwsQHfb_qGWdnymvXPqG8rnNYU0_lhYKxtkbyi=w36-h36-p-rp-mo-br100","Ankali Krishna","3 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 years ago","Food is ok and can be better when compared to other chipotle restaurants","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share",""
"https://lh3.googleusercontent.com/a-/AD_cMMQsloXfnshjDRy0_OZNfSUF742fgeTofwEOK0OzBcmGnpKa=w36-h36-p-rp-mo-ba5-br100","Ryan Rainey","· 45 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 years ago","It's a Chipotle...it's as good as Chipotle can be.  That being said, I had a great meal here.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a/AAcHTtf-8KVBl0nJj7qViGfeuKYbBnlpX7AIZ07iwBJVzME=w36-h36-p-rp-mo-br100","Veb Anand","20 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","3 months ago","Terrible customer service","More","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share",""
"https://lh3.googleusercontent.com/a-/AD_cMMSnG0sF4Ij4eAu6ywhYB6NZT3darbyK0HFE1w6EKMKgC6Y=w36-h36-p-rp-mo-br100","Alexis Rachel","2 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 years ago","We came in with a group of 20 people and they served us all in less than ten minutes, you win chipotle","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share",""
"https://lh3.googleusercontent.com/a/AAcHTteTq3lbjR5MKJESoFJhQEc8nc1QAO8JXbEugU78lsNN=w36-h36-p-rp-mo-br100","Frederick Stanton","5 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 years ago","Food was good and portions were ample.  However, bathrooms were closed.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share",""
"https://lh3.googleusercontent.com/a-/AD_cMMSpy1JhLSitT6JP1u10rZohNiBdjwQJ7bRSruzPLU9rUDa1=w36-h36-p-rp-mo-ba4-br100","James McHale","· 94 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","7 years ago","Always have a pleasant time here but avoid the noon rush of all the loop workers getting lunch.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a/AAcHTtf7UY9yZ28iVBj79iWvyTvaBgRrLrTGlnEP2byyCtkj=w36-h36-p-rp-mo-br100","Mike Hill","6 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 years ago","No salsa was included just extra sour cream for app order.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share",""
"https://lh3.googleusercontent.com/a-/AD_cMMSckQj7R6UKpxLAkakWImZSteThii5yU-3LUHdZLrBRF4vT=w36-h36-p-rp-mo-ba4-br100","Peter Saucedo","· 57 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","5 years ago","If you get a burrito bowl and two tortillas you get more food for the same price, 10/10 would recommend","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a/AAcHTtdxLKnaEQo-lUkTA0Y23u-kLbVlKYQ-Md0u_1FctUqG=w36-h36-p-rp-mo-ba3-br100","Darron Miniefield","· 33 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 years ago","First time eating there, i asked for a suggestion and was given a shrug, bought the food and later thru it out","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a-/AD_cMMSJHZj7PnNai5f8PrK2V05d7O8OdMOFq_a7U-wqNd76r50=w36-h36-p-rp-mo-ba5-br100","Jacob Clark","· 249 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Quick and friendly service; clean and welcoming atmosphere.","More","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a/AAcHTtcOfS1TEQrswTczs5ZMO80YPEXwSKNpIP3AzNtI-twt=w36-h36-p-rp-mo-br100","Renew Restrengthen","16 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","5 years ago","This team is kind, fast, and delivers great food!  My first choice for lunch.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share",""
"https://lh3.googleusercontent.com/a-/AD_cMMRpo__Dmq-cRUSmpof1mMuY0Z9-zQuVZjqRgYChBoO3p8o=w36-h36-p-rp-mo-ba5-br100","Ashish Kumar","· 187 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 years ago","It's good if u like oil free ad no spicy food","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a/AAcHTtfkbSqDoM2k5sgL2gsMKxeWvpfcp5bDwJXLOZgeaaTj=w36-h36-p-rp-mo-ba3-br100","Holly","· 51 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 years ago","Pretty good location. They get slammed at lunch but the line moves fast.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a-/AD_cMMRQu-F2XyMsIMzMKtfnfUIQrGtn54YJ8ow7hdIZgR9tKcKJ=w36-h36-p-rp-mo-ba5-br100","Alex Misakian","· 239 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","7 years ago","Great Chipotle like always. Fast service even during lunch time.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a-/AD_cMMQ-ELgcZzg-eq8MNPKIsg9oIZKhEn3RGJ9IygABgBzuuKgO=w36-h36-p-rp-mo-ba5-br100","Christina L.","· 204 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 years ago","Chipotle is always good, but the staff are always in a rush and don't always listen to what you ask for.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
